Index;ThreadID;Time;Severity;Location;Detail;Exception
186 User: undefined;7;2019-01-05 12:45:14.6136;TRACE;;Page Filter: Before executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
187 User: undefined;7;2019-01-05 12:45:14.6136;TRACE;;Page Filter: After executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
188 User: undefined;7;2019-01-05 12:45:14.6136;TRACE;;Page Filter: After executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
189 User: undefined;7;2019-01-05 12:45:14.6308;TRACE;;Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
190 User: undefined;7;2019-01-05 12:45:14.6308;TRACE;;Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
191 User: undefined;7;2019-01-05 12:45:14.6308;TRACE;;Before executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
192 User: undefined;7;2019-01-05 12:45:14.6719;TRACE;;Performing protect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
193 User: undefined;7;2019-01-05 12:45:14.6790;TRACE;;Performing protect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
194 User: undefined;7;2019-01-05 12:45:14.6790;DEBUG;;A new antiforgery cookie token was created.;
195 User: undefined;7;2019-01-05 12:45:14.7747;TRACE;;Located compiled view for view at path '/Views/Shared/_Layout.cshtml'.;
196 User: undefined;7;2019-01-05 12:45:14.7747;DEBUG;;Using precompiled view for '/Views/Shared/_Layout.cshtml'.;
197 User: undefined;6;2019-01-05 12:45:14.8000;TRACE;;Scanning connections.;
198 User: undefined;6;2019-01-05 12:45:14.8000;TRACE;;Scanned connections in 00:00:00.0021230.;
199 User: undefined;7;2019-01-05 12:45:14.8302;DEBUG;;View lookup cache miss for view '_LoginPartial' in controller '(null)'.;
200 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_LoginPartial.cshtml'.;
201 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_LoginPartial.cshtml'.;
202 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_LoginPartial.cshtml'.;
203 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_LoginPartial.cshtml'.;
204 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Could not find a file for view at path '/Pages/Shared/_LoginPartial.cshtml'.;
205 User: undefined;7;2019-01-05 12:45:14.8333;TRACE;;Located compiled view for view at path '/Views/Shared/_LoginPartial.cshtml'.;
206 User: undefined;7;2019-01-05 12:45:14.8480;DEBUG;;Using precompiled view for '/Views/Shared/_LoginPartial.cshtml'.;
207 User: undefined;7;2019-01-05 12:45:14.8634;DEBUG;;View lookup cache miss for view '_CookieConsentPartial' in controller '(null)'.;
208 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_CookieConsentPartial.cshtml'.;
209 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_CookieConsentPartial.cshtml'.;
210 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_CookieConsentPartial.cshtml'.;
211 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_CookieConsentPartial.cshtml'.;
212 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Could not find a file for view at path '/Pages/Shared/_CookieConsentPartial.cshtml'.;
213 User: undefined;7;2019-01-05 12:45:14.8634;TRACE;;Located compiled view for view at path '/Views/Shared/_CookieConsentPartial.cshtml'.;
214 User: undefined;7;2019-01-05 12:45:14.8810;DEBUG;;Using precompiled view for '/Views/Shared/_CookieConsentPartial.cshtml'.;
215 User: undefined;7;2019-01-05 12:45:14.9040;DEBUG;;View lookup cache miss for view '_ValidationScriptsPartial' in controller '(null)'.;
216 User: undefined;7;2019-01-05 12:45:14.9040;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ValidationScriptsPartial.cshtml'.;
217 User: undefined;7;2019-01-05 12:45:14.9091;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
218 User: undefined;7;2019-01-05 12:45:14.9091;DEBUG;;Using precompiled view for '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
219 User: undefined;7;2019-01-05 12:45:14.9358;DEBUG;;Cookie '.AspNetCore.Mvc.CookieTempDataProvider' suppressed due to consent policy.;
220 User: undefined;7;2019-01-05 12:45:14.9449;TRACE;;After executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
221 User: undefined;7;2019-01-05 12:45:14.9449;TRACE;;Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
222 User: undefined;7;2019-01-05 12:45:14.9449;TRACE;;Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
223 User: undefined;7;2019-01-05 12:45:14.9449;TRACE;;Resource Filter: Before executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
224 User: undefined;7;2019-01-05 12:45:14.9449;TRACE;;Resource Filter: After executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
225 User: undefined;7;2019-01-05 12:45:14.9449;INFO;;Executed action /Account/Login in 431.4997ms;
226 User: undefined;7;2019-01-05 12:45:14.9599;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
227 User: undefined;7;2019-01-05 12:45:14.9599;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
228 User: undefined;7;2019-01-05 12:45:14.9599;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
229 User: undefined;7;2019-01-05 12:45:14.9734;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
230 User: undefined;7;2019-01-05 12:45:14.9734;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
231 User: undefined;7;2019-01-05 12:45:14.9734;DEBUG;;"Connection id ""0HLJIU9UKMRBC"" completed keep alive response.";
232 User: undefined;7;2019-01-05 12:45:14.9988;DEBUG;;'ApplicationDbContext' disposed.;
233 User: undefined;9;2019-01-05 12:45:14.9988;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/bootstrap/dist/css/bootstrap.css  ;
234 User: undefined;7;2019-01-05 12:45:14.9988;INFO;;"Request finished in 747.1303ms 200 text/html; charset=utf-8";
235 User: undefined;13;2019-01-05 12:45:14.9988;DEBUG;;"Connection id ""0HLJIU9UKMRBD"" started.";
236 User: undefined;9;2019-01-05 12:45:15.0154;TRACE;;All hosts are allowed.;
237 User: undefined;7;2019-01-05 12:45:15.0154;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/css/site.css  ;
238 User: undefined;14;2019-01-05 12:45:15.0195;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/jquery/dist/jquery.js  ;
239 User: undefined;10;2019-01-05 12:45:15.0195;DEBUG;;"Connection id ""0HLJIU9UKMRBE"" started.";
240 User: undefined;7;2019-01-05 12:45:15.0195;TRACE;;All hosts are allowed.;
241 User: undefined;14;2019-01-05 12:45:15.0195;TRACE;;All hosts are allowed.;
242 User: undefined;12;2019-01-05 12:45:15.0195;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/js/site.js?v=4q1jwFhaPaZgr8WAUSrux6hAuh0XDg9kPS3xIVq36I0  ;
243 User: undefined;3;2019-01-05 12:45:15.0195;DEBUG;;"Connection id ""0HLJIU9UKMRBF"" started.";
244 User: undefined;12;2019-01-05 12:45:15.0195;TRACE;;All hosts are allowed.;
245 User: undefined;7;2019-01-05 12:45:15.0195;TRACE;;Range header's value is empty.;
246 User: undefined;9;2019-01-05 12:45:15.0195;TRACE;;Range header's value is empty.;
247 User: undefined;14;2019-01-05 12:45:15.0195;TRACE;;Range header's value is empty.;
248 User: undefined;6;2019-01-05 12:45:15.0195;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/bootstrap/dist/js/bootstrap.js  ;
249 User: undefined;4;2019-01-05 12:45:15.0195;DEBUG;;"Connection id ""0HLJIU9UKMRBG"" started.";
250 User: undefined;12;2019-01-05 12:45:15.0347;TRACE;;Range header's value is empty.;
251 User: undefined;3;2019-01-05 12:45:15.0347;DEBUG;;"Connection id ""0HLJIU9UKMRBH"" started.";
252 User: undefined;16;2019-01-05 12:45:15.0347;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/lib/jquery-validation/dist/jquery.validate.js  ;
253 User: undefined;6;2019-01-05 12:45:15.0347;TRACE;;All hosts are allowed.;
254 User: undefined;16;2019-01-05 12:45:15.0347;TRACE;;All hosts are allowed.;
255 User: undefined;15;2019-01-05 12:45:15.0347;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.js  ;
256 User: undefined;6;2019-01-05 12:45:15.0500;TRACE;;Range header's value is empty.;
257 User: undefined;7;2019-01-05 12:45:15.0500;INFO;;Sending file. Request path: '/css/site.css'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\css\site.css';
258 User: undefined;16;2019-01-05 12:45:15.0500;TRACE;;Range header's value is empty.;
259 User: undefined;7;2019-01-05 12:45:15.0500;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
260 User: undefined;15;2019-01-05 12:45:15.0500;TRACE;;All hosts are allowed.;
261 User: undefined;7;2019-01-05 12:45:15.0658;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
262 User: undefined;16;2019-01-05 12:45:15.0500;INFO;;Sending file. Request path: '/Identity/lib/jquery-validation/dist/jquery.validate.js'. Physical path: 'N/A';
263 User: undefined;15;2019-01-05 12:45:15.0658;TRACE;;Range header's value is empty.;
264 User: undefined;7;2019-01-05 12:45:15.0658;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
265 User: undefined;15;2019-01-05 12:45:15.0658;INFO;;Sending file. Request path: '/Identity/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.js'. Physical path: 'N/A';
266 User: undefined;16;2019-01-05 12:45:15.0658;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
267 User: undefined;7;2019-01-05 12:45:15.0658;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
268 User: undefined;15;2019-01-05 12:45:15.0658;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
269 User: undefined;16;2019-01-05 12:45:15.0658;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
270 User: undefined;7;2019-01-05 12:45:15.0823;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
271 User: undefined;15;2019-01-05 12:45:15.0823;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
272 User: undefined;7;2019-01-05 12:45:15.0972;DEBUG;;"Connection id ""0HLJIU9UKMRBC"" completed keep alive response.";
273 User: undefined;15;2019-01-05 12:45:15.0972;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
274 User: undefined;16;2019-01-05 12:45:15.0823;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
275 User: undefined;7;2019-01-05 12:45:15.0972;DEBUG;;'ApplicationDbContext' disposed.;
276 User: undefined;15;2019-01-05 12:45:15.0972;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
277 User: undefined;16;2019-01-05 12:45:15.1207;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
278 User: undefined;7;2019-01-05 12:45:15.1207;INFO;;Request finished in 104.934ms 200 text/css;
279 User: undefined;12;2019-01-05 12:45:15.1207;INFO;;Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\lib\bootstrap\dist\css\bootstrap.css';
280 User: undefined;6;2019-01-05 12:45:15.1207;INFO;;Sending file. Request path: '/js/site.js'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\js\site.js';
281 User: undefined;14;2019-01-05 12:45:15.1207;INFO;;Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\lib\jquery\dist\jquery.js';
282 User: undefined;8;2019-01-05 12:45:15.1207;INFO;;Sending file. Request path: '/lib/bootstrap/dist/js/bootstrap.js'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\lib\bootstrap\dist\js\bootstrap.js';
283 User: undefined;15;2019-01-05 12:45:15.1207;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
284 User: undefined;16;2019-01-05 12:45:15.1282;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
285 User: undefined;15;2019-01-05 12:45:15.1282;DEBUG;;"Connection id ""0HLJIU9UKMRBH"" completed keep alive response.";
286 User: undefined;16;2019-01-05 12:45:15.1282;DEBUG;;"Connection id ""0HLJIU9UKMRBG"" completed keep alive response.";
287 User: undefined;15;2019-01-05 12:45:15.1282;DEBUG;;'ApplicationDbContext' disposed.;
288 User: undefined;16;2019-01-05 12:45:15.1282;DEBUG;;'ApplicationDbContext' disposed.;
289 User: undefined;15;2019-01-05 12:45:15.1282;INFO;;Request finished in 93.3278ms 200 application/javascript;
290 User: undefined;16;2019-01-05 12:45:15.1282;INFO;;Request finished in 100.1129ms 200 application/javascript;
291 User: undefined;8;2019-01-05 12:45:15.1282;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
292 User: undefined;14;2019-01-05 12:45:15.1282;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
293 User: undefined;6;2019-01-05 12:45:15.1282;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
294 User: undefined;12;2019-01-05 12:45:15.1282;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
295 User: undefined;8;2019-01-05 12:45:15.1499;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
296 User: undefined;14;2019-01-05 12:45:15.1499;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
297 User: undefined;6;2019-01-05 12:45:15.1499;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
298 User: undefined;12;2019-01-05 12:45:15.1499;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
299 User: undefined;14;2019-01-05 12:45:15.1684;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
300 User: undefined;6;2019-01-05 12:45:15.1684;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
301 User: undefined;12;2019-01-05 12:45:15.1684;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
302 User: undefined;8;2019-01-05 12:45:15.1499;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
303 User: undefined;14;2019-01-05 12:45:15.1684;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
304 User: undefined;6;2019-01-05 12:45:15.1684;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
305 User: undefined;12;2019-01-05 12:45:15.1764;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
306 User: undefined;8;2019-01-05 12:45:15.1764;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
307 User: undefined;14;2019-01-05 12:45:15.1764;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
308 User: undefined;6;2019-01-05 12:45:15.1764;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
309 User: undefined;12;2019-01-05 12:45:15.1764;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
310 User: undefined;8;2019-01-05 12:45:15.1764;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
311 User: undefined;6;2019-01-05 12:45:15.1764;DEBUG;;"Connection id ""0HLJIU9UKMRBE"" completed keep alive response.";
312 User: undefined;14;2019-01-05 12:45:15.1764;DEBUG;;"Connection id ""0HLJIU9UKMRBD"" completed keep alive response.";
313 User: undefined;12;2019-01-05 12:45:15.1764;DEBUG;;"Connection id ""0HLJIU9UKMRBB"" completed keep alive response.";
314 User: undefined;8;2019-01-05 12:45:15.1764;DEBUG;;"Connection id ""0HLJIU9UKMRBF"" completed keep alive response.";
315 User: undefined;6;2019-01-05 12:45:15.1764;DEBUG;;'ApplicationDbContext' disposed.;
316 User: undefined;14;2019-01-05 12:45:15.1764;DEBUG;;'ApplicationDbContext' disposed.;
317 User: undefined;12;2019-01-05 12:45:15.1921;DEBUG;;'ApplicationDbContext' disposed.;
